event,fight,fighter1,fighter2
"

  UFC Fight Night: Joanna vs. Waterson

   ",<200 http://ufcstats.com/fight-details/2d7f29ec900a8948>,http://ufcstats.com/fighter-details/7447e9f28508106a,http://ufcstats.com/fighter-details/beecb672a279223e
"

  UFC Fight Night: Joanna vs. Waterson

   ",<200 http://ufcstats.com/fight-details/bed2710e06dabe6a>,http://ufcstats.com/fighter-details/dccb63727f2f5f74,http://ufcstats.com/fighter-details/2844b047183a1adb
"

  UFC Fight Night: Joanna vs. Waterson

   ",<200 http://ufcstats.com/fight-details/834f67e96612cd6f>,http://ufcstats.com/fighter-details/cad24459b28592ca,http://ufcstats.com/fighter-details/6ac9bc2953c47345
"

  UFC Fight Night: Joanna vs. Waterson

   ",<200 http://ufcstats.com/fight-details/25548d526c3a7587>,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,http://ufcstats.com/fighter-details/cc7040fe76f0ef91
"

  UFC Fight Night: Joanna vs. Waterson

   ",<200 http://ufcstats.com/fight-details/6a0217099efee13f>,http://ufcstats.com/fighter-details/fb3e61720be4690c,http://ufcstats.com/fighter-details/e7f51d9f9e9259e7
"

  UFC Fight Night: Joanna vs. Waterson

   ",<200 http://ufcstats.com/fight-details/c5b8a996eff18540>,http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,http://ufcstats.com/fighter-details/cdb96af67d096b1e
"

  UFC Fight Night: Joanna vs. Waterson

   ",<200 http://ufcstats.com/fight-details/18dde81d45ac2232>,http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,http://ufcstats.com/fighter-details/c96d9178c9ed9e62
"

  UFC Fight Night: Joanna vs. Waterson

   ",<200 http://ufcstats.com/fight-details/70f01e9ff0b4e519>,http://ufcstats.com/fighter-details/7c7332319c14094c,http://ufcstats.com/fighter-details/5f6f049d54728e88
"

  UFC Fight Night: Joanna vs. Waterson

   ",<200 http://ufcstats.com/fight-details/1d26ceb1c995655e>,http://ufcstats.com/fighter-details/82d4c957649faf9b,http://ufcstats.com/fighter-details/c487223b0289bda9
"

  UFC Fight Night: Joanna vs. Waterson

   ",<200 http://ufcstats.com/fight-details/bac178dea57bd545>,http://ufcstats.com/fighter-details/7acbb0972e75281a,http://ufcstats.com/fighter-details/fccf811c1e8b01c7
"

  UFC Fight Night: Joanna vs. Waterson

   ",<200 http://ufcstats.com/fight-details/64bee58391921b4b>,http://ufcstats.com/fighter-details/6fd953151d981979,http://ufcstats.com/fighter-details/f923e012414c883e
"

  UFC 243: Whittaker vs. Adesanya

   ",<200 http://ufcstats.com/fight-details/2556b7520536ce1d>,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/1338e2c7480bdf9e
"

  UFC 243: Whittaker vs. Adesanya

   ",<200 http://ufcstats.com/fight-details/0697d5520b74a8df>,http://ufcstats.com/fighter-details/59279a7c978f7da0,http://ufcstats.com/fighter-details/193b9d1858bc4df3
"

  UFC 243: Whittaker vs. Adesanya

   ",<200 http://ufcstats.com/fight-details/8cd7ca0e7b861b3d>,http://ufcstats.com/fighter-details/c62fbc117d57b943,http://ufcstats.com/fighter-details/e2f6b2769aaedd6c
"

  UFC 243: Whittaker vs. Adesanya

   ",<200 http://ufcstats.com/fight-details/fd0fd9a2d6ef8c4f>,http://ufcstats.com/fighter-details/4c288a2b250bb576,http://ufcstats.com/fighter-details/e9213f53ddeca978
"

  UFC 243: Whittaker vs. Adesanya

   ",<200 http://ufcstats.com/fight-details/9dfac33cd3ae4afd>,http://ufcstats.com/fighter-details/e13abac8089a801a,http://ufcstats.com/fighter-details/1eff7bc0f815b270
"

  UFC 243: Whittaker vs. Adesanya

   ",<200 http://ufcstats.com/fight-details/1cb7138b107b93b5>,http://ufcstats.com/fighter-details/a845f0735bc67405,http://ufcstats.com/fighter-details/1fc64507a0cb38cf
"

  UFC 243: Whittaker vs. Adesanya

   ",<200 http://ufcstats.com/fight-details/578987d534a0d205>,http://ufcstats.com/fighter-details/8fc9ae9c7527dfcb,http://ufcstats.com/fighter-details/c549573c0df4d676
"

  UFC 243: Whittaker vs. Adesanya

   ",<200 http://ufcstats.com/fight-details/83d59f5e52e0ac46>,http://ufcstats.com/fighter-details/37ed1ab2f8b819f4,http://ufcstats.com/fighter-details/af9f42e6894047fc
"

  UFC 243: Whittaker vs. Adesanya

   ",<200 http://ufcstats.com/fight-details/b8c21a311f3f7953>,http://ufcstats.com/fighter-details/a0e75f4a13eb73f1,http://ufcstats.com/fighter-details/862b0b3375aa4b6e
"

  UFC 243: Whittaker vs. Adesanya

   ",<200 http://ufcstats.com/fight-details/668d077ac9d7d3c9>,http://ufcstats.com/fighter-details/6e7506127408aa9e,http://ufcstats.com/fighter-details/a20f234df70f2182
"

  UFC 243: Whittaker vs. Adesanya

   ",<200 http://ufcstats.com/fight-details/57ff0eb2351979c4>,http://ufcstats.com/fighter-details/b4537562f88ac582,http://ufcstats.com/fighter-details/294aa73dbf37d281
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/476c31184332698e>,http://ufcstats.com/fighter-details/0a1942069c9ad6b6,http://ufcstats.com/fighter-details/13a0275fa13c4d26
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/975840814b233bcd>,http://ufcstats.com/fighter-details/da0995f19b749cfa,http://ufcstats.com/fighter-details/c3f6db17cea09ca7
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/7410ac7e4e5acb74>,http://ufcstats.com/fighter-details/fd55393021a8c255,http://ufcstats.com/fighter-details/23024fdfc966410a
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/b44531903be4729a>,http://ufcstats.com/fighter-details/cd13728ae1151f46,http://ufcstats.com/fighter-details/749f572d1d3161fb
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/b6dad3a9bf911bfd>,http://ufcstats.com/fighter-details/0d65c432720accb9,http://ufcstats.com/fighter-details/50db8711c70196cd
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/9c7b6a20f35fb708>,http://ufcstats.com/fighter-details/9d19d9e4aa2662e8,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/9fa3623172adb4cd>,http://ufcstats.com/fighter-details/70fa1c64a2c439ef,http://ufcstats.com/fighter-details/e9ac7bfb65c25497
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/d5e927306f5d859b>,http://ufcstats.com/fighter-details/77d7295d1b22c694,http://ufcstats.com/fighter-details/ea7e5bc78d9de658
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/18d84b333b28de36>,http://ufcstats.com/fighter-details/aec185309b4843d0,http://ufcstats.com/fighter-details/6a96ad1bc34fb113
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/688908886d8ac900>,http://ufcstats.com/fighter-details/cc351e408bbb7d43,http://ufcstats.com/fighter-details/9560ff14eb3129f7
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/0a3df9b1918cfc2f>,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/951968aa52a84928>,http://ufcstats.com/fighter-details/32c355b04fc57f3a,http://ufcstats.com/fighter-details/f9b200db02b488d9
"

  UFC Fight Night: Hermansson vs. Cannonier

   ",<200 http://ufcstats.com/fight-details/fc16ccf0994c6e50>,http://ufcstats.com/fighter-details/b8a85389d115e35a,http://ufcstats.com/fighter-details/f97c5433c77522d3
"

  UFC Fight Night: Rodriguez vs. Stephens

   ",<200 http://ufcstats.com/fight-details/62acea88e628c3ca>,http://ufcstats.com/fighter-details/cbf5e6f231b55443,http://ufcstats.com/fighter-details/18968f97ad34f15c
"

  UFC Fight Night: Rodriguez vs. Stephens

   ",<200 http://ufcstats.com/fight-details/b2cdb4c34f37ad37>,http://ufcstats.com/fighter-details/d910665038efc639,http://ufcstats.com/fighter-details/e8b731feff72294b
"

  UFC Fight Night: Rodriguez vs. Stephens

   ",<200 http://ufcstats.com/fight-details/fd3e8f61d8fda839>,http://ufcstats.com/fighter-details/792be9a24df82ed6,http://ufcstats.com/fighter-details/b1d19449397541dc
"

  UFC Fight Night: Rodriguez vs. Stephens

   ",<200 http://ufcstats.com/fight-details/c163ed45c21c8548>,http://ufcstats.com/fighter-details/578ef12674df1e6a,http://ufcstats.com/fighter-details/9b7dfb3b7d99926a
"

  UFC Fight Night: Rodriguez vs. Stephens

   ",<200 http://ufcstats.com/fight-details/49b2a6a93d529981>,http://ufcstats.com/fighter-details/9c44f290f5726d95,http://ufcstats.com/fighter-details/b93c06d09d1c4ac0
"

  UFC Fight Night: Rodriguez vs. Stephens

   ",<200 http://ufcstats.com/fight-details/953c89aa931082e4>,http://ufcstats.com/fighter-details/36549928f90f1d36,http://ufcstats.com/fighter-details/225def29ecfe0fc1
"

  UFC Fight Night: Rodriguez vs. Stephens

   ",<200 http://ufcstats.com/fight-details/ad878cdd4fa36a3a>,http://ufcstats.com/fighter-details/edd02825c29028fe,http://ufcstats.com/fighter-details/31f8081c7600da93
"

  UFC Fight Night: Rodriguez vs. Stephens

   ",<200 http://ufcstats.com/fight-details/52311c2cd0c84d67>,http://ufcstats.com/fighter-details/c0d5c0c95c59050b,http://ufcstats.com/fighter-details/f0feeb2192937424
"

  UFC Fight Night: Rodriguez vs. Stephens

   ",<200 http://ufcstats.com/fight-details/d9c0351cd21e40e0>,http://ufcstats.com/fighter-details/de75d1c45a39e221,http://ufcstats.com/fighter-details/6e00cfffd54653c4
"

  UFC Fight Night: Rodriguez vs. Stephens

   ",<200 http://ufcstats.com/fight-details/8cf6b22995c9efb8>,http://ufcstats.com/fighter-details/acb36c908d415c4a,http://ufcstats.com/fighter-details/eabf206b162b3b83
"

  UFC Fight Night: Rodriguez vs. Stephens

   ",<200 http://ufcstats.com/fight-details/c2b842fae4e9f1dc>,http://ufcstats.com/fighter-details/4234f0097c83fa62,http://ufcstats.com/fighter-details/673ea7dcc786b1b3
"

  UFC Fight Night: Rodriguez vs. Stephens

   ",<200 http://ufcstats.com/fight-details/4f7ec66199bba232>,http://ufcstats.com/fighter-details/d747eb273a40a920,http://ufcstats.com/fighter-details/72e5e5a6edfa8223
"

  UFC Fight Night: Cowboy vs. Gaethje

   ",<200 http://ufcstats.com/fight-details/490724f8b3658f67>,http://ufcstats.com/fighter-details/1d00756835ca67c9,http://ufcstats.com/fighter-details/9e8f6c728eb01124
"

  UFC Fight Night: Cowboy vs. Gaethje

   ",<200 http://ufcstats.com/fight-details/36d90f1812f0d432>,http://ufcstats.com/fighter-details/7ff97850e8c32bda,http://ufcstats.com/fighter-details/1091d4d957141094
"

  UFC Fight Night: Cowboy vs. Gaethje

   ",<200 http://ufcstats.com/fight-details/8ae79d7967681db8>,http://ufcstats.com/fighter-details/bda04c573563cc2e,http://ufcstats.com/fighter-details/6a11e325aa60ad02
"

  UFC Fight Night: Cowboy vs. Gaethje

   ",<200 http://ufcstats.com/fight-details/dadaee9624256e07>,http://ufcstats.com/fighter-details/595db60957de51d3,http://ufcstats.com/fighter-details/2ebfbe72ed703925
"

  UFC Fight Night: Cowboy vs. Gaethje

   ",<200 http://ufcstats.com/fight-details/ece3a7a9e930ef9d>,http://ufcstats.com/fighter-details/65578a75fa7900e3,http://ufcstats.com/fighter-details/52e76bb4b3e852f3
"

  UFC Fight Night: Cowboy vs. Gaethje

   ",<200 http://ufcstats.com/fight-details/92b98afec5eb4e05>,http://ufcstats.com/fighter-details/67f272324a030d00,http://ufcstats.com/fighter-details/70e1f8a821b72c8b
"

  UFC Fight Night: Cowboy vs. Gaethje

   ",<200 http://ufcstats.com/fight-details/9d3a38cc18807e10>,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,http://ufcstats.com/fighter-details/441eacbe20e0e80b
"

  UFC Fight Night: Cowboy vs. Gaethje

   ",<200 http://ufcstats.com/fight-details/9de23eb1471e592b>,http://ufcstats.com/fighter-details/56709e66f1c6008f,http://ufcstats.com/fighter-details/46e0d677f91bacc0
"

  UFC Fight Night: Cowboy vs. Gaethje

   ",<200 http://ufcstats.com/fight-details/14176809bcdafd01>,http://ufcstats.com/fighter-details/7b433309b0fd12aa,http://ufcstats.com/fighter-details/2af2f2e26c4c0402
"

  UFC Fight Night: Cowboy vs. Gaethje

   ",<200 http://ufcstats.com/fight-details/462a95890423d3c6>,http://ufcstats.com/fighter-details/4bd6b4800070b069,http://ufcstats.com/fighter-details/ebef46976554f975
"

  UFC Fight Night: Cowboy vs. Gaethje

   ",<200 http://ufcstats.com/fight-details/241687ff5fe92331>,http://ufcstats.com/fighter-details/d2bc285ead803db0,http://ufcstats.com/fighter-details/35e1f9984ed64206
"

  UFC Fight Night: Cowboy vs. Gaethje

   ",<200 http://ufcstats.com/fight-details/acf658afda38d8af>,http://ufcstats.com/fighter-details/873626e5547b5235,http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/01a4827b3596d111>,http://ufcstats.com/fighter-details/032cc3922d871c7f,http://ufcstats.com/fighter-details/029eaff01e6bb8f0
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/357a34207d70da69>,http://ufcstats.com/fighter-details/64a50dad704d1d49,http://ufcstats.com/fighter-details/e5010b1b94ca5755
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/849eb47d349f3fe4>,http://ufcstats.com/fighter-details/275aca31f61ba28c,http://ufcstats.com/fighter-details/0052de90691d4a93
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/066756ea40b134a7>,http://ufcstats.com/fighter-details/fa6796c55d6c5440,http://ufcstats.com/fighter-details/2f5cbecbbe18bac4
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/8accd04438b91262>,http://ufcstats.com/fighter-details/8f5c8850b2484173,http://ufcstats.com/fighter-details/f53d4f21d1b5f2dc
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/77f123712368bcbc>,http://ufcstats.com/fighter-details/12f91bfa8f1f723b,http://ufcstats.com/fighter-details/05fa626cb33d15b8
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/bef4df43d6052a02>,http://ufcstats.com/fighter-details/aceffa19749c4dc0,http://ufcstats.com/fighter-details/396fe87b84ac2e1c
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/8e1ae2ae6694b131>,http://ufcstats.com/fighter-details/eebc23626e38f5dc,http://ufcstats.com/fighter-details/539ed332b3078821
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/2c7b788effdc1b4c>,http://ufcstats.com/fighter-details/ee18ff42063174df,http://ufcstats.com/fighter-details/8f4eeaf7a0df7c1a
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/18aff757c54687f1>,http://ufcstats.com/fighter-details/b1b0729d27936f2f,http://ufcstats.com/fighter-details/8abac218746e04ca
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/43496ff308e681a0>,http://ufcstats.com/fighter-details/49858bf46dabf6fb,http://ufcstats.com/fighter-details/447f9858ae78f921
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/9a46f95c1c1e57f0>,http://ufcstats.com/fighter-details/16690d100f995f8f,http://ufcstats.com/fighter-details/4ba8d454f762005d
"

  UFC 242: Khabib vs. Poirier

   ",<200 http://ufcstats.com/fight-details/84d4b658851b7e0e>,http://ufcstats.com/fighter-details/68c7ad953455c73f,http://ufcstats.com/fighter-details/1e4f273069fb9e85
"

  UFC Fight Night: Andrade vs. Zhang

   ",<200 http://ufcstats.com/fight-details/357cf8a9b6737625>,http://ufcstats.com/fighter-details/6a1901c62ab3870f,http://ufcstats.com/fighter-details/1ebe20ebbfa15e29
"

  UFC Fight Night: Andrade vs. Zhang

   ",<200 http://ufcstats.com/fight-details/55480808b1fa1f9c>,http://ufcstats.com/fighter-details/e64b96c07d7ce999,http://ufcstats.com/fighter-details/8adcbd525fab8d9b
"

  UFC Fight Night: Andrade vs. Zhang

   ",<200 http://ufcstats.com/fight-details/b07188063c49b755>,http://ufcstats.com/fighter-details/853eb0dd5c0e2149,http://ufcstats.com/fighter-details/f57dd0bfa8c17813
"

  UFC Fight Night: Andrade vs. Zhang

   ",<200 http://ufcstats.com/fight-details/676561d9690ce31d>,http://ufcstats.com/fighter-details/32490e80ddab1e5a,http://ufcstats.com/fighter-details/714e1e0681ddb703
"

  UFC Fight Night: Andrade vs. Zhang

   ",<200 http://ufcstats.com/fight-details/5f900e4437e079b3>,http://ufcstats.com/fighter-details/fdbefee0827e1567,http://ufcstats.com/fighter-details/43a59ce3bb40449e
"

  UFC Fight Night: Andrade vs. Zhang

   ",<200 http://ufcstats.com/fight-details/8182dbc752c71137>,http://ufcstats.com/fighter-details/285ae0b4a68221f4,http://ufcstats.com/fighter-details/093e1f5bb73850be
"

  UFC Fight Night: Andrade vs. Zhang

   ",<200 http://ufcstats.com/fight-details/09b91014bd88f815>,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,http://ufcstats.com/fighter-details/d0e50a3d1b250708
"

  UFC Fight Night: Andrade vs. Zhang

   ",<200 http://ufcstats.com/fight-details/5ff390f7bbf2bec8>,http://ufcstats.com/fighter-details/74f9448b97bf8bec,http://ufcstats.com/fighter-details/c3218c810959d279
"

  UFC Fight Night: Andrade vs. Zhang

   ",<200 http://ufcstats.com/fight-details/060dfbc982c6c4ef>,http://ufcstats.com/fighter-details/135d124172a0bea3,http://ufcstats.com/fighter-details/d945aae53e3e54e6
"

  UFC Fight Night: Andrade vs. Zhang

   ",<200 http://ufcstats.com/fight-details/2e001d8c2f6106fc>,http://ufcstats.com/fighter-details/1897b7b913736a7c,http://ufcstats.com/fighter-details/3b0a516d2921e0d6
"

  UFC Fight Night: Andrade vs. Zhang

   ",<200 http://ufcstats.com/fight-details/a072be4f806d360f>,http://ufcstats.com/fighter-details/351c4ec637380ad5,http://ufcstats.com/fighter-details/e99821959a840bb8
"

  UFC 241: Cormier vs. Miocic 2

   ",<200 http://ufcstats.com/fight-details/6921344f8e706d0f>,http://ufcstats.com/fighter-details/d967f0128c323de6,http://ufcstats.com/fighter-details/d28dee5c705991df
"

  UFC 241: Cormier vs. Miocic 2

   ",<200 http://ufcstats.com/fight-details/f2ce79565c0820dd>,http://ufcstats.com/fighter-details/cbb682f5fcc44bfc,http://ufcstats.com/fighter-details/8355922d564b152c
"

  UFC 241: Cormier vs. Miocic 2

   ",<200 http://ufcstats.com/fight-details/3e16a71836e85212>,http://ufcstats.com/fighter-details/f77c68bb4be8516d,http://ufcstats.com/fighter-details/2e5c2aa8e4ab9d82
"

  UFC 241: Cormier vs. Miocic 2

   ",<200 http://ufcstats.com/fight-details/ea43a5fe4ff9a3c4>,http://ufcstats.com/fighter-details/436f970c9ea9169c,http://ufcstats.com/fighter-details/94426bb170c88115
"

  UFC 241: Cormier vs. Miocic 2

   ",<200 http://ufcstats.com/fight-details/2eb56023c4a54504>,http://ufcstats.com/fighter-details/b1a3e0aca758b322,http://ufcstats.com/fighter-details/2e585c701f72fe55
"

  UFC 241: Cormier vs. Miocic 2

   ",<200 http://ufcstats.com/fight-details/2671de30a1736f51>,http://ufcstats.com/fighter-details/207773daeb4afa7b,http://ufcstats.com/fighter-details/78e501478a36a018
"

  UFC 241: Cormier vs. Miocic 2

   ",<200 http://ufcstats.com/fight-details/fba7d6a42f137938>,http://ufcstats.com/fighter-details/2f13e4020cea5b38,http://ufcstats.com/fighter-details/65f09bacd3957381
"

  UFC 241: Cormier vs. Miocic 2

   ",<200 http://ufcstats.com/fight-details/25e1d17d072227c6>,http://ufcstats.com/fighter-details/de45aaae23dfa392,http://ufcstats.com/fighter-details/7cbf7c78d3b34218
"

  UFC 241: Cormier vs. Miocic 2

   ",<200 http://ufcstats.com/fight-details/29de6ddc42a2e674>,http://ufcstats.com/fighter-details/2dc1bc1a02961656,http://ufcstats.com/fighter-details/e7bba7ce4d6c7b07
"

  UFC 241: Cormier vs. Miocic 2

   ",<200 http://ufcstats.com/fight-details/8ebd6e9d41a51e31>,http://ufcstats.com/fighter-details/2244d9a2b64b8c3b,http://ufcstats.com/fighter-details/411539901068522f
